TransactionID,CustomerID,ProductID,SaleDate,SaleAmount,Expenses,Coast,StoreID,CampaignID,
001810,001070,2010,2025-05-04,311.36,4824.00,West,404,3,
001811,001188,2052,2025-05-04,2925.04,3526.00,East,403,3,
001812,001025,2020,2025-05-04,375.83,4407.00,West,403,0,
001813,001090,2053,2025-05-04,1830.45,1317.00,East,403,3,
001814,001177,2003,2025-05-04,346.66,3473.00,East,401,1,
001815,001161,2056,2025-05-04,1049.44,626.00,East,402,0,
001816,001102,2025,2025-05-04,0.00,3533.00,West,403,2,
001817,001147,2010,2025-05-04,70.06,5390.00,East,401,1,
001818,001063,2066,2025-05-04,516.06,1064.00,East,402,3,
001819,001081,2057,2025-05-04,786.56,5688.00,West,404,1,
001820,001066,2022,2025-05-04,536.94,3483.00,East,403,2,
001821,001050,2010,2025-05-04,62.27,1984.00,East,404,2,
001822,001046,2050,2025-05-04,336.20,2953.00,West,404,1,
001824,001118,2025,2025-05-04,0.00,882.00,West,403,1,
001825,001012,2051,2025-05-04,93.86,4189.00,East,404,2,
001826,001038,2011,2025-05-04,1475.06,623.00,West,403,1,
001827,001145,2015,2025-05-04,2024.91,1619.00,West,401,3,
001828,001197,2058,2025-05-04,666.75,2597.00,West,404,0,
001829,001057,2091,2025-05-04,815.21,4149.00,West,402,1,
001830,001005,2034,2025-05-04,544.68,691.00,West,403,3,
001831,001097,2016,2025-05-04,290.72,5533.00,West,404,1,
001832,001153,2027,2025-05-04,698.25,2807.00,East,403,1,
001833,001107,2023,2025-05-04,2536.76,2632.00,West,404,1,
001834,001007,2037,2025-05-04,648.25,1013.00,East,403,1,
001835,001158,2057,2025-05-04,699.17,3446.00,West,402,2,
001836,001149,2087,2025-05-04,637.28,4207.00,East,404,0,
001837,001002,2060,2025-05-04,326.70,34.00,East,402,2,
001838,001177,2050,2025-05-04,186.78,5498.00,East,402,3,
001839,001181,2054,2025-05-04,1801.02,2260.00,East,403,0,
001840,001024,2071,2025-05-04,615.16,3762.00,West,401,0,
001841,001085,2030,2025-05-04,407.93,3931.00,East,404,2,
001842,001155,2085,2025-05-04,726.45,802.00,East,401,0,
001843,001064,2064,2025-05-04,940.93,2396.00,East,404,2,
001844,001101,2085,2025-05-04,217.94,1782.00,East,403,1,
001845,001143,2005,2025-05-04,343.02,5836.00,West,402,2,
001846,001043,2064,2025-05-04,235.23,2897.00,East,404,2,
001847,001119,2016,2025-05-04,258.42,2898.00,West,401,2,
001848,001181,2067,2025-05-04,523.71,1084.00,East,404,1,
001849,001066,2014,2025-05-04,0.00,5436.00,East,403,0,
001850,001032,2063,2025-05-04,441.97,126.00,East,403,2,
001851,001110,2036,2025-05-04,348.77,3387.00,West,403,2,
001852,001132,2040,2025-05-04,124.34,2248.00,East,404,1,
001853,001080,2094,2025-05-04,0.00,5195.00,East,404,1,
001854,001142,2084,2025-05-04,0.00,2786.00,West,404,0,
001855,001048,2019,2025-05-04,840.54,5392.00,East,401,1,
001856,001046,2004,2025-05-04,741.80,1846.00,East,404,2,
001857,001041,2090,2025-05-04,358.20,3441.00,East,404,3,
001858,001029,2063,2025-05-04,1657.38,4993.00,East,401,3,
001859,001091,2090,2025-05-04,214.92,1088.00,East,404,3,
001860,001126,2014,2025-05-04,492.60,338.00,West,402,0,
001861,001089,2011,2025-05-04,1638.96,4718.00,West,402,2,
001862,001046,2021,2025-05-04,2255.61,3173.00,East,403,1,
001864,001019,2031,2025-05-04,1695.90,2406.00,West,404,0,
001865,001084,2003,2025-05-04,0.00,2618.00,East,403,0,
001866,001100,2047,2025-05-04,803.95,1182.00,East,401,2,
001867,001039,2003,2025-05-04,1155.54,5462.00,East,401,3,
001868,001181,2084,2025-05-04,1127.40,1158.00,East,404,3,
001869,001160,2034,2025-05-04,326.81,3655.00,East,401,2,
001870,001011,2083,2025-05-04,614.53,2181.00,West,404,2,
001871,001187,2093,2025-05-04,680.35,5932.00,East,402,1,
001872,001012,2082,2025-05-04,853.12,4813.00,West,403,2,
001873,001014,2095,2025-05-04,0.00,5439.00,East,401,3,
001874,001023,2051,2025-05-04,211.18,5308.00,East,403,1,
001875,001061,2098,2025-05-04,2723.58,3248.00,East,404,0,
001876,001005,2026,2025-05-04,211.56,621.00,West,402,3,
001877,001199,2051,2025-05-04,0.00,2177.00,West,403,1,
001879,001188,2039,2025-05-04,1562.30,1085.00,East,402,2,
001880,001170,2012,2025-05-04,560.87,2059.00,East,403,1,
001881,001125,2057,2025-05-04,1310.94,1338.00,West,404,3,
001882,001068,2072,2025-05-04,420.30,242.00,East,404,0,
001884,001111,2080,2025-05-04,1664.52,1769.00,East,404,0,
001885,001010,2065,2025-05-04,0.00,2364.00,West,403,3,
001886,001173,2028,2025-05-04,2551.76,5089.00,East,402,3,
001887,001134,2080,2025-05-04,1331.62,1783.00,West,401,2,
001888,001119,2055,2025-05-04,269.70,1713.00,East,401,3,
001889,001076,2019,2025-05-04,747.14,5590.00,East,402,2,
001890,001063,2066,2025-05-04,0.00,3764.00,West,404,2,
001891,001145,2006,2025-05-04,0.00,5560.00,East,401,0,
001893,001024,2059,2025-05-04,0.00,4187.00,West,403,2,
001894,001065,2074,2025-05-04,3297.50,858.00,West,401,0,
001895,001029,2094,2025-05-04,0.00,3794.00,West,404,1,
001896,001046,2050,2025-05-04,560.34,1934.00,West,401,0,
001897,001106,2090,2025-05-04,114.62,5815.00,East,403,2,
001898,001150,2092,2025-05-04,482.21,1155.00,East,404,3,
001899,001159,2033,2025-05-04,752.62,3030.00,West,403,1,
001900,001054,2023,2025-05-04,751.63,4667.00,East,401,2,
001901,001172,2013,2025-05-04,1870.72,5969.00,West,404,0,
001902,001001,2050,2025-05-04,560.34,4363.00,East,401,0,
001903,001043,2083,2025-05-04,2304.48,3006.00,West,404,3,
001904,001177,2051,2025-05-04,281.57,5084.00,East,404,2,
001905,001158,2078,2025-05-04,568.04,4154.00,East,403,3,
001906,001077,2011,2025-05-04,368.77,5378.00,East,402,1,
001907,001003,2024,2025-05-04,248.54,2083.00,East,401,0,
001908,001178,2024,2025-05-04,223.69,3920.00,East,401,1,
001909,001123,2083,2025-05-04,1382.69,1762.00,West,402,1,
001910,001111,2080,2025-05-04,3329.04,5783.00,East,402,0,
001911,001077,2098,2025-05-04,817.07,1532.00,East,404,1,
001912,001121,2054,2025-05-04,0.00,2528.00,East,401,0,
001913,001042,2019,2025-05-04,933.93,408.00,West,404,3,
001914,001120,2002,2025-05-04,1558.80,3125.00,West,404,1,
001915,001051,2037,2025-05-04,0.00,1429.00,East,404,0,
001916,001085,2001,2025-05-04,412.35,4404.00,East,401,3,
001917,001106,2063,2025-05-04,0.00,4802.00,West,403,0,
001918,001124,2051,2025-05-04,351.96,5542.00,West,404,3,
001919,001059,2091,2025-05-04,1811.58,3032.00,West,401,0,
001920,001108,2073,2025-05-04,1498.29,3792.00,West,403,0,
001921,001068,2082,2025-05-04,0.00,4954.00,West,404,3,
001922,001029,2063,2025-05-04,3314.76,1566.00,East,403,3,
001923,001178,2055,2025-05-04,242.73,5551.00,West,401,1,
001924,001073,2092,2025-05-04,482.21,3643.00,East,402,3,
001925,001088,2056,2025-05-04,1888.99,5237.00,West,402,1,
001926,001150,2087,2025-05-04,477.96,1661.00,West,403,3,
001927,001033,2037,2025-05-04,1440.56,3350.00,West,404,3,
001928,001172,2083,2025-05-04,2304.48,1154.00,West,403,3,
001929,001041,2079,2025-05-04,2281.30,4882.00,East,402,2,
001930,001176,2095,2025-05-04,1472.37,3046.00,East,401,3,
001931,001033,2022,2025-05-04,1208.12,724.00,West,402,1,
001932,001155,2062,2025-05-04,1858.08,3658.00,East,401,3,
001933,001126,2038,2025-05-04,1667.72,242.00,East,402,1,
001934,001142,2006,2025-05-04,0.00,2005.00,West,401,2,
001935,001066,2045,2025-05-04,1123.70,628.00,East,402,1,
001936,001128,2004,2025-05-04,2967.20,4588.00,West,401,2,
001937,001110,2014,2025-05-04,246.30,4633.00,West,402,0,
001938,001143,2028,2025-05-04,1531.06,749.00,West,404,2,
001939,001087,2045,2025-05-04,0.00,4870.00,East,401,2,
001940,001038,2088,2025-05-04,1418.70,5259.00,East,401,0,
001941,001112,2058,2025-05-04,0.00,2547.00,West,401,0,
001942,001005,2078,2025-05-04,426.03,1056.00,East,401,0,
001943,001129,2013,2025-05-04,1870.72,1412.00,East,402,0,
001944,001052,2046,2025-05-04,26.74,5500.00,West,402,2,
001945,001181,2056,2025-05-04,0.00,2155.00,East,404,0,
001946,001039,2082,2025-05-04,0.00,2674.00,West,403,2,
001947,001035,2015,2025-05-04,3374.85,809.00,West,402,3,
001948,001106,2098,2025-05-04,1634.15,3868.00,East,401,1,
001949,001121,2043,2025-05-04,1572.21,4000.00,West,403,1,
001950,001021,2034,2025-05-04,544.68,5932.00,East,403,3,
001952,001192,2096,2025-05-04,1814.89,4287.00,West,404,1,
001953,001035,2054,2025-05-04,0.00,4658.00,East,404,3,
001954,001117,2066,2025-05-04,0.00,284.00,West,403,0,
001955,001113,2018,2025-05-04,1084.52,5304.00,West,401,0,
001956,001021,2043,2025-05-04,2620.35,2223.00,East,403,3,
001957,001197,2021,2025-05-04,1670.82,2155.00,East,404,0,
001958,001100,2097,2025-05-04,2273.67,2488.00,West,401,1,
001959,001147,2007,2025-05-04,0.00,4072.00,West,403,3,
001960,001102,2087,2025-05-04,0.00,3671.00,West,403,2,
001961,001088,2001,2025-05-04,1113.34,4685.00,East,403,1,
001962,001179,2051,2025-05-04,211.18,4365.00,East,404,1,
001963,001139,2079,2025-05-04,2281.30,2075.00,East,404,2,
001964,001005,2083,2025-05-04,691.34,1693.00,West,404,1,
001965,001077,2010,2025-05-04,186.82,3350.00,West,401,2,
001966,001099,2092,2025-05-04,1157.30,1995.00,West,402,2,
001967,001054,2011,2025-05-04,327.79,2981.00,West,403,2,
001969,001007,2069,2025-05-04,836.60,5833.00,East,403,1,
001970,001198,2038,2025-05-04,1853.02,4380.00,East,404,0,
001971,001187,2007,2025-05-04,466.71,1627.00,West,403,2,
001972,001160,2064,2025-05-04,1176.16,5690.00,West,403,0,
001973,001012,2096,2025-05-04,672.18,60.00,West,401,3,
001974,001076,2073,2025-05-04,499.43,2455.00,East,401,3,
001975,001086,2030,2025-05-04,407.93,4345.00,West,402,2,
001976,001076,2036,2025-05-04,217.98,4318.00,East,402,3,
001977,001133,2094,2025-05-04,1973.40,4853.00,East,402,0,
001978,001083,2066,2025-05-04,1238.54,5681.00,East,402,2,
001979,001116,2012,2025-05-04,0.00,2186.00,East,402,3,
001980,001105,2010,2025-05-04,155.68,3969.00,East,401,0,
001981,001108,2016,2025-05-04,872.15,3565.00,East,404,1,
001982,001114,2009,2025-05-04,198.93,1052.00,West,403,3,
001983,001150,2071,2025-05-04,492.13,2901.00,East,404,2,
001984,001149,2063,2025-05-04,2762.30,2060.00,West,404,3,
001985,001176,2062,2025-05-04,557.42,2733.00,West,404,1,
001986,001036,2064,2025-05-04,294.04,1859.00,West,402,3,
001987,001182,2058,2025-05-04,0.00,3031.00,West,402,0,
001988,001177,2027,2025-05-04,1034.44,772.00,West,404,3,
001989,001008,2095,2025-05-04,0.00,518.00,East,402,2,
001990,001030,2077,2025-05-04,1123.66,885.00,West,404,0,
001991,001030,2047,2025-05-04,334.98,1582.00,East,403,0,
001992,001133,2019,2025-05-04,747.14,5490.00,West,401,2,
001993,001078,2047,2025-05-04,535.97,440.00,West,403,2,
001994,001124,2003,2025-05-04,1386.65,969.00,East,402,1,
001995,001005,2075,2025-05-04,3122.56,2056.00,West,404,0,
001996,001078,2036,2025-05-04,588.55,351.00,West,402,1,
001997,001189,2062,2025-05-04,2477.44,2328.00,East,401,0,
001998,001140,2044,2025-05-04,207.58,1871.00,West,401,0,
001999,001106,2061,2025-05-04,599.76,4073.00,East,403,3,
002000,001086,2048,2025-05-04,321.87,2404.00,West,404,1,
